student_id,gender,age,study_hours,attendance,previous_score,assignments_completed,internet_access,extracurricular,final_grade,performance
1510,Female,17,10,83,70,8,Yes,Yes,85,Excellent
1511,Female,17,10,89,55,0,No,No,63,Average
1512,Male,18,9,96,58,0,No,No,76,Good
1513,Male,18,4,70,72,1,Yes,Yes,49,Poor
1514,Male,17,4,93,67,1,Yes,No,56,Average
1515,Male,16,8,95,61,0,Yes,Yes,63,Average
1516,Female,22,5,85,44,9,Yes,No,68,Good
1517,Male,19,7,77,60,0,No,Yes,51,Average
1518,Female,22,10,52,84,1,No,Yes,68,Good
1519,Female,20,2,68,88,7,No,No,51,Average
1520,Female,17,9,64,48,6,No,Yes,63,Average
1521,Male,16,9,85,49,1,Yes,Yes,71,Good
1522,Male,18,4,97,87,5,Yes,No,81,Excellent
1523,Male,17,3,64,79,4,Yes,Yes,54,Average
1524,Female,22,9,79,81,8,Yes,No,76,Good
1525,Male,16,4,96,77,7,No,No,65,Good
1526,Female,16,5,89,44,3,No,No,61,Average
1527,Male,20,5,94,77,2,No,No,71,Good
1528,Male,16,6,65,90,3,No,No,68,Good
1529,Male,21,6,80,69,7,No,No,74,Good
1530,Male,17,10,55,93,4,Yes,Yes,76,Good
1531,Male,21,2,51,94,8,Yes,No,58,Average
1532,Female,20,5,84,97,8,No,Yes,78,Good
1533,Male,17,10,96,94,4,Yes,No,97,Excellent
1534,Male,19,6,82,40,10,Yes,Yes,73,Good
1535,Male,19,3,61,76,9,Yes,No,64,Average
1536,Male,17,8,64,44,4,No,Yes,49,Poor
1537,Male,20,6,74,70,7,Yes,Yes,70,Good
1538,Female,21,9,90,93,4,No,Yes,85,Excellent
1539,Female,18,10,91,97,1,No,No,81,Excellent
1540,Male,18,6,81,90,7,Yes,Yes,82,Excellent
1541,Male,17,2,82,81,4,Yes,Yes,58,Average
1542,Male,18,10,95,92,1,Yes,No,87,Excellent
1543,Male,19,8,80,53,9,Yes,No,64,Average
1544,Male,16,3,86,77,2,Yes,Yes,57,Average
1545,Male,17,5,61,73,6,Yes,No,56,Average
1546,Male,19,10,80,95,7,Yes,Yes,92,Excellent
1547,Female,22,10,99,51,9,No,Yes,81,Excellent
1548,Male,20,10,54,54,6,No,Yes,58,Average
1549,Female,17,9,82,83,6,Yes,Yes,78,Good
1550,Male,20,10,52,96,8,Yes,Yes,87,Excellent
1551,Male,20,9,50,97,10,No,No,80,Excellent
1552,Female,21,9,77,54,7,No,No,64,Average
1553,Female,17,5,80,89,3,Yes,No,74,Good
1554,Male,17,1,95,87,0,Yes,Yes,64,Average
1555,Female,21,6,76,63,1,Yes,No,61,Average
1556,Female,22,9,77,76,5,No,No,71,Good
1557,Female,20,9,80,51,5,No,No,68,Good
1558,Male,22,7,97,48,10,Yes,Yes,80,Excellent
1559,Male,16,4,82,65,5,Yes,Yes,66,Good
1560,Female,22,2,59,70,9,No,Yes,47,Poor
1561,Female,17,6,55,78,0,No,No,63,Average
1562,Male,21,10,53,100,2,No,No,65,Good
1563,Female,22,9,68,52,0,Yes,Yes,54,Average
1564,Female,17,1,60,45,4,No,No,42,Poor
1565,Female,20,4,83,40,1,Yes,No,54,Average
1566,Female,22,5,64,78,3,No,No,50,Average
1567,Male,17,7,82,46,8,Yes,No,69,Good
1568,Female,22,9,66,96,8,No,No,83,Excellent
1569,Male,22,4,98,61,7,No,Yes,72,Good
1570,Female,18,2,74,80,3,Yes,No,62,Average
1571,Female,20,9,50,84,4,Yes,No,64,Average
1572,Male,21,6,54,75,2,No,No,59,Average
1573,Male,20,5,61,100,10,Yes,No,72,Good
1574,Male,21,4,66,53,3,Yes,Yes,55,Average
1575,Female,22,2,57,98,1,No,Yes,46,Poor
1576,Female,18,10,70,71,9,No,No,73,Good
1577,Male,19,4,98,76,2,Yes,No,74,Good
1578,Female,20,6,75,95,10,Yes,No,74,Good
1579,Female,18,1,50,83,3,No,Yes,47,Poor
1580,Female,20,5,61,75,4,Yes,No,67,Good
1581,Female,18,3,81,67,3,No,No,58,Average
1582,Male,18,8,61,76,2,Yes,Yes,66,Good
1583,Male,20,7,74,52,2,Yes,No,52,Average
1584,Female,19,8,58,97,10,No,No,78,Good
1585,Female,20,10,53,65,1,Yes,Yes,62,Average
1586,Female,19,2,78,87,5,No,No,62,Average
1587,Female,18,1,76,47,5,Yes,Yes,48,Poor
1588,Female,18,9,81,89,7,Yes,No,84,Excellent
1589,Male,21,3,60,80,5,No,No,48,Poor
1590,Female,17,6,64,60,5,No,No,61,Average
1591,Male,19,6,97,77,8,No,No,72,Good
1592,Male,22,1,58,86,3,No,Yes,47,Poor
1593,Male,19,2,56,44,7,Yes,Yes,49,Poor
1594,Male,16,5,89,49,1,No,No,54,Average
1595,Male,21,5,78,80,2,Yes,Yes,57,Average
1596,Male,21,6,70,95,7,No,No,78,Good
1597,Female,21,9,61,77,9,No,No,81,Excellent
1598,Female,18,8,84,54,1,No,No,65,Good
1599,Female,18,3,69,40,0,Yes,No,44,Poor
1600,Female,20,1,94,99,7,No,No,59,Average
1601,Female,22,5,88,54,0,No,Yes,60,Average
1602,Female,19,4,60,85,10,No,No,62,Average
1603,Female,16,7,90,55,8,No,No,69,Good
1604,Female,17,2,61,48,4,Yes,No,51,Average
1605,Male,21,10,81,52,5,Yes,Yes,66,Good
1606,Male,17,2,68,57,2,No,Yes,44,Poor
1607,Female,17,1,81,53,5,No,No,55,Average
1608,Male,19,1,71,45,2,Yes,No,46,Poor
1609,Male,20,8,61,52,4,No,Yes,53,Average
1610,Male,19,8,65,87,0,Yes,No,64,Average
1611,Male,19,7,93,59,5,Yes,Yes,79,Good
1612,Male,18,8,90,59,3,No,Yes,66,Good
1613,Male,17,7,70,40,2,No,Yes,56,Average
1614,Male,16,1,87,90,7,Yes,No,60,Average
1615,Female,17,8,55,83,9,No,Yes,63,Average
1616,Female,21,3,94,74,1,Yes,No,61,Average
1617,Male,20,6,78,86,3,Yes,No,73,Good
1618,Male,18,1,81,85,7,No,No,57,Average
1619,Male,20,6,70,86,7,No,Yes,63,Average
1620,Female,19,5,66,74,5,No,Yes,68,Good
1621,Female,21,3,51,79,5,Yes,No,48,Poor
1622,Female,17,9,93,71,8,Yes,No,85,Excellent
1623,Male,21,6,57,46,8,Yes,Yes,53,Average
1624,Female,22,1,62,46,7,Yes,Yes,38,Poor
1625,Male,21,8,83,79,9,No,Yes,81,Excellent
1626,Male,20,2,50,99,3,No,Yes,59,Average
1627,Male,18,9,97,100,6,No,Yes,88,Excellent
1628,Female,21,2,69,44,3,Yes,Yes,44,Poor
1629,Female,17,4,83,82,3,Yes,No,60,Average
1630,Female,21,8,94,82,6,Yes,Yes,79,Good
1631,Female,20,6,92,50,8,No,No,68,Good
1632,Male,22,6,76,88,10,No,No,73,Good
1633,Male,19,9,97,56,5,No,No,77,Good
1634,Female,21,1,68,78,0,Yes,No,41,Poor
1635,Female,17,4,70,41,4,Yes,Yes,43,Poor
1636,Female,18,3,58,56,5,Yes,Yes,50,Average
1637,Male,16,10,75,76,3,Yes,No,83,Excellent
1638,Male,19,10,56,78,10,No,Yes,79,Good
1639,Male,22,1,99,61,5,No,No,50,Average
1640,Male,21,10,50,80,10,No,Yes,75,Good
1641,Female,18,9,86,49,5,Yes,Yes,64,Average
1642,Female,19,10,86,72,1,Yes,No,77,Good
1643,Male,17,3,71,45,7,Yes,No,52,Average
1644,Female,19,9,77,89,2,Yes,No,75,Good
1645,Female,19,10,62,75,9,Yes,Yes,72,Good
1646,Female,22,7,70,83,9,Yes,Yes,80,Excellent
1647,Female,18,6,62,60,5,Yes,No,57,Average
1648,Female,20,8,89,49,7,Yes,Yes,69,Good
1649,Male,17,2,57,87,0,Yes,Yes,52,Average
1650,Male,18,2,69,68,7,Yes,No,54,Average
1651,Female,17,9,83,88,4,No,Yes,70,Good
1652,Female,20,9,52,56,2,Yes,No,58,Average
1653,Female,16,8,91,100,0,Yes,No,80,Excellent
1654,Male,22,2,51,58,10,No,Yes,52,Average
1655,Female,18,8,88,74,1,Yes,Yes,81,Excellent
1656,Female,20,1,52,55,8,No,No,50,Average
1657,Male,21,3,51,62,10,No,No,52,Average
1658,Male,20,5,53,80,4,No,Yes,56,Average
1659,Male,17,6,75,82,2,Yes,No,75,Good
1660,Male,19,4,86,49,6,No,No,62,Average
1661,Male,17,3,87,74,10,Yes,Yes,70,Good
1662,Male,19,3,91,99,9,Yes,No,70,Good
1663,Female,17,6,59,86,0,No,No,64,Average
1664,Male,19,5,59,89,3,Yes,Yes,60,Average
1665,Male,22,10,89,57,9,Yes,Yes,80,Excellent
1666,Male,18,2,94,89,7,Yes,No,73,Good
1667,Male,22,7,81,70,2,Yes,Yes,67,Good
1668,Male,19,1,67,100,6,Yes,Yes,60,Average
1669,Female,17,8,89,71,5,No,Yes,78,Good
1670,Male,22,1,88,87,6,No,No,69,Good
1671,Female,20,2,78,69,0,Yes,No,45,Poor
1672,Female,20,1,62,58,7,No,No,46,Poor
1673,Male,17,7,68,79,0,Yes,No,71,Good
1674,Female,21,9,57,51,9,Yes,No,72,Good
1675,Female,19,1,61,69,9,Yes,No,48,Poor
1676,Female,18,3,95,86,1,Yes,Yes,72,Good
1677,Male,16,9,95,64,8,Yes,No,85,Excellent
1678,Male,22,3,71,76,10,Yes,Yes,61,Average
1679,Male,22,1,76,59,4,No,No,44,Poor
1680,Female,17,4,50,79,4,Yes,No,63,Average
1681,Female,20,1,88,96,7,Yes,Yes,75,Good
1682,Male,19,8,55,78,9,Yes,Yes,72,Good
1683,Male,16,3,59,43,10,No,Yes,44,Poor
1684,Female,21,10,88,59,5,Yes,Yes,72,Good
1685,Male,17,3,93,58,9,Yes,No,68,Good
1686,Female,16,5,70,63,6,Yes,No,55,Average
1687,Male,19,3,57,84,4,No,No,62,Average
1688,Female,21,4,89,43,1,Yes,No,55,Average
1689,Female,20,6,66,73,9,No,Yes,73,Good
1690,Male,19,3,89,54,4,Yes,Yes,52,Average
1691,Female,19,2,97,94,3,No,No,58,Average
1692,Male,18,9,90,53,0,Yes,No,68,Good
1693,Female,18,5,82,75,5,Yes,Yes,70,Good
1694,Female,19,10,89,41,2,Yes,No,71,Good
1695,Female,19,1,91,48,7,Yes,No,56,Average
1696,Male,22,7,97,43,8,No,No,60,Average
1697,Female,20,6,100,62,1,Yes,No,60,Average
1698,Female,19,9,60,76,9,No,Yes,67,Good
1699,Male,21,6,95,42,4,No,Yes,67,Good
1700,Female,18,8,69,53,8,No,Yes,60,Average
1701,Male,22,1,99,52,1,No,Yes,56,Average
1702,Male,17,6,80,86,8,No,No,69,Good
1703,Male,22,9,93,48,3,Yes,No,75,Good
1704,Male,16,5,52,83,9,Yes,No,71,Good
1705,Female,16,9,99,82,4,Yes,No,82,Excellent
1706,Female,17,4,68,57,8,No,No,50,Average
1707,Female,17,3,67,47,0,Yes,Yes,48,Poor
1708,Female,18,3,95,91,4,Yes,Yes,64,Average
1709,Male,20,6,84,68,0,Yes,Yes,71,Good
1710,Female,16,7,53,45,6,No,Yes,59,Average
1711,Male,18,6,62,85,10,Yes,No,68,Good
1712,Male,22,8,56,69,4,No,No,60,Average
1713,Female,17,10,66,98,5,No,Yes,81,Excellent
1714,Female,19,8,51,44,7,Yes,No,66,Good
1715,Male,22,3,68,89,5,Yes,Yes,67,Good
1716,Male,18,9,91,44,4,No,No,72,Good
1717,Male,20,4,85,50,7,No,Yes,60,Average
1718,Male,22,10,77,90,6,No,Yes,78,Good
1719,Female,21,10,81,47,9,No,No,67,Good
1720,Female,17,5,75,44,9,Yes,No,62,Average
1721,Female,21,1,55,53,2,Yes,Yes,36,Poor
1722,Female,20,5,74,79,9,No,Yes,65,Good
1723,Male,18,10,100,98,10,No,No,97,Excellent
1724,Female,20,1,89,72,6,Yes,No,53,Average
1725,Male,20,1,50,85,8,No,Yes,52,Average
1726,Female,17,7,94,77,6,No,No,79,Good
1727,Female,19,9,63,82,2,No,Yes,66,Good
1728,Male,22,6,76,49,4,Yes,Yes,52,Average
1729,Male,21,1,59,86,7,No,Yes,47,Poor
1730,Female,21,7,79,97,9,No,Yes,85,Excellent
1731,Female,20,8,74,62,3,Yes,No,59,Average
1732,Male,22,4,95,72,4,No,No,57,Average
1733,Female,20,8,95,63,1,No,Yes,64,Average
1734,Male,19,9,55,73,9,Yes,Yes,80,Excellent
1735,Female,21,9,87,59,9,Yes,No,70,Good
1736,Female,19,9,80,76,5,No,No,75,Good
1737,Female,17,1,94,99,9,No,No,62,Average
1738,Female,20,3,86,43,10,No,Yes,57,Average
1739,Female,16,3,82,44,4,No,Yes,49,Poor
1740,Female,22,5,50,87,1,Yes,Yes,64,Average
1741,Male,22,3,66,90,3,No,Yes,65,Good
1742,Male,18,2,59,78,2,No,No,52,Average
1743,Female,21,8,96,80,2,Yes,No,71,Good
1744,Female,22,2,53,50,7,No,No,44,Poor
1745,Male,21,9,64,64,10,No,No,71,Good
1746,Male,20,7,50,58,7,No,No,65,Good
1747,Female,16,9,90,62,6,No,No,74,Good
1748,Male,22,2,66,81,9,No,No,57,Average
1749,Male,20,6,93,84,2,No,Yes,62,Average
1750,Female,16,7,56,73,1,No,No,56,Average
1751,Male,18,4,52,41,9,Yes,Yes,48,Poor
1752,Male,21,2,55,94,9,Yes,No,59,Average
1753,Female,21,3,66,58,7,Yes,No,55,Average
1754,Female,21,6,66,50,1,No,Yes,55,Average
1755,Female,18,1,66,92,4,Yes,No,51,Average
1756,Female,17,10,75,51,10,No,Yes,69,Good
1757,Male,17,10,91,46,7,No,Yes,66,Good
1758,Male,16,10,96,56,7,Yes,No,77,Good
1759,Female,16,7,67,49,5,No,Yes,65,Good
1760,Female,19,7,75,94,1,Yes,Yes,76,Good
1761,Male,16,10,84,99,5,No,No,89,Excellent
1762,Male,21,2,73,74,5,Yes,No,58,Average
1763,Male,17,9,52,64,10,Yes,No,74,Good
1764,Male,21,6,81,45,10,No,Yes,59,Average
1765,Female,17,1,96,77,3,No,No,51,Average
1766,Male,19,9,78,41,0,No,Yes,60,Average
1767,Male,19,2,63,91,10,No,Yes,60,Average
1768,Male,16,3,81,81,0,No,Yes,55,Average
1769,Male,16,3,90,43,4,Yes,No,51,Average
1770,Female,22,2,57,71,9,Yes,Yes,53,Average
1771,Male,18,7,70,47,10,Yes,No,64,Average
1772,Male,20,3,71,44,1,No,Yes,48,Poor
1773,Male,21,6,85,50,7,Yes,Yes,62,Average
1774,Male,22,10,74,89,2,Yes,No,73,Good
1775,Male,16,3,55,85,10,No,No,66,Good
1776,Male,17,3,90,57,8,No,No,59,Average
1777,Female,20,1,88,51,7,Yes,No,57,Average
1778,Male,16,9,65,52,1,Yes,No,70,Good
1779,Female,19,4,67,43,3,Yes,Yes,56,Average
1780,Male,17,3,92,99,0,Yes,No,69,Good
1781,Male,19,5,71,79,7,Yes,Yes,60,Average
1782,Female,17,1,81,72,1,Yes,Yes,58,Average
1783,Male,19,4,97,83,5,Yes,Yes,74,Good
1784,Female,16,4,97,66,3,No,Yes,56,Average
1785,Male,20,8,53,96,6,Yes,Yes,80,Excellent
1786,Female,19,6,58,69,3,No,No,54,Average
1787,Female,17,1,94,76,0,No,Yes,48,Poor
1788,Male,19,7,60,88,5,Yes,No,67,Good
1789,Female,20,9,64,45,6,No,Yes,68,Good
1790,Male,18,1,96,67,3,Yes,No,62,Average
1791,Female,20,3,86,97,0,No,Yes,55,Average
1792,Female,21,9,52,67,8,No,No,61,Average
1793,Female,19,4,55,75,0,No,Yes,45,Poor
1794,Female,18,4,91,45,0,No,No,48,Poor
1795,Female,22,10,97,77,0,No,No,73,Good
1796,Female,17,6,90,69,10,Yes,Yes,80,Excellent
1797,Male,20,1,68,67,4,Yes,Yes,52,Average
1798,Female,20,6,53,47,6,No,No,44,Poor
1799,Male,18,3,91,75,1,Yes,Yes,63,Average
1800,Female,20,2,91,70,9,Yes,Yes,67,Good
1801,Female,18,9,93,67,4,Yes,Yes,80,Excellent
1802,Female,19,8,82,73,1,No,No,74,Good
1803,Male,22,2,62,97,7,Yes,Yes,67,Good
1804,Male,18,2,56,50,4,Yes,Yes,51,Average
1805,Male,22,4,83,100,10,Yes,No,83,Excellent
1806,Male,19,6,76,68,10,Yes,No,69,Good
1807,Female,16,4,83,81,5,No,No,66,Good
1808,Male,20,9,85,68,7,No,Yes,76,Good
1809,Female,22,5,64,70,5,No,Yes,54,Average
1810,Male,18,8,60,79,2,No,Yes,61,Average
1811,Female,17,4,57,42,5,Yes,No,48,Poor
1812,Female,17,4,85,85,0,No,No,57,Average
1813,Female,19,9,60,74,4,Yes,Yes,74,Good
1814,Female,22,3,79,99,5,Yes,Yes,77,Good
1815,Male,21,5,80,97,4,Yes,No,75,Good
1816,Female,21,8,52,48,10,Yes,No,55,Average
1817,Male,20,4,78,62,1,No,Yes,51,Average
1818,Female,22,5,62,41,1,No,Yes,52,Average
1819,Male,17,8,70,78,9,Yes,No,80,Excellent
1820,Female,21,7,73,64,5,Yes,No,70,Good
1821,Female,18,8,85,45,3,No,No,68,Good
1822,Male,17,7,96,97,6,Yes,Yes,80,Excellent
1823,Female,18,8,83,61,1,No,Yes,56,Average
1824,Male,21,5,76,51,8,No,Yes,57,Average
1825,Female,22,7,68,75,7,Yes,No,71,Good
1826,Female,20,8,64,41,0,Yes,No,56,Average
1827,Female,16,5,76,51,7,Yes,Yes,56,Average
1828,Female,19,2,88,87,5,No,No,62,Average
1829,Male,21,2,73,72,9,Yes,No,58,Average
1830,Female,17,6,79,96,2,No,Yes,62,Average
1831,Male,18,7,90,98,5,Yes,No,83,Excellent
1832,Female,20,4,99,80,2,Yes,Yes,71,Good
1833,Male,22,5,67,83,5,Yes,No,62,Average
1834,Male,17,9,68,63,7,No,No,66,Good
1835,Male,17,3,82,54,3,Yes,No,60,Average
1836,Female,16,3,51,70,5,No,No,45,Poor
1837,Male,20,9,98,61,2,No,Yes,67,Good
1838,Male,17,3,94,54,4,Yes,Yes,55,Average
1839,Male,19,2,54,41,7,No,Yes,38,Poor
1840,Male,16,9,87,43,7,Yes,No,64,Average
1841,Female,18,1,98,46,1,Yes,Yes,47,Poor
1842,Male,16,2,59,94,4,No,No,52,Average
1843,Female,20,10,54,46,9,Yes,Yes,65,Good
1844,Male,17,9,50,86,1,Yes,No,70,Good
1845,Male,19,2,61,93,5,No,No,54,Average
1846,Male,19,2,98,60,1,No,Yes,61,Average
1847,Female,19,6,95,58,8,Yes,Yes,74,Good
1848,Female,16,7,68,69,9,No,No,67,Good
1849,Male,18,7,62,94,1,No,No,62,Average
1850,Male,21,8,93,46,6,No,Yes,63,Average
1851,Male,19,7,94,77,1,Yes,Yes,76,Good
1852,Female,18,4,88,94,6,Yes,Yes,79,Good
1853,Female,18,10,87,57,10,No,No,85,Excellent
1854,Female,19,9,67,49,7,Yes,Yes,67,Good
1855,Male,19,4,90,100,2,Yes,Yes,65,Good
1856,Male,19,1,61,64,9,No,Yes,50,Average
1857,Female,22,2,92,88,8,No,No,65,Good
1858,Female,21,8,81,72,4,No,Yes,63,Average
1859,Male,16,7,78,60,6,No,No,58,Average
1860,Male,17,9,92,95,4,Yes,No,91,Excellent
1861,Male,18,7,81,88,1,No,No,76,Good
1862,Female,20,1,75,56,7,No,No,50,Average
1863,Female,16,1,87,42,2,No,No,35,Poor
1864,Male,19,2,77,62,5,No,No,45,Poor
1865,Male,17,4,91,59,9,Yes,Yes,68,Good
1866,Female,18,3,51,74,5,Yes,No,58,Average
1867,Female,18,1,94,70,9,Yes,No,68,Good
1868,Female,18,10,56,91,7,Yes,Yes,81,Excellent
1869,Female,20,6,60,79,4,No,No,59,Average
1870,Female,21,2,84,53,4,No,Yes,51,Average
1871,Male,22,4,89,87,1,Yes,No,67,Good
1872,Female,20,9,80,67,3,No,Yes,71,Good
1873,Female,19,9,70,52,6,No,No,73,Good
1874,Female,21,9,61,96,0,Yes,No,71,Good
1875,Female,18,9,89,94,6,Yes,Yes,89,Excellent
1876,Female,17,4,59,87,10,No,No,69,Good
1877,Female,22,2,90,53,6,No,No,51,Average
1878,Male,21,10,65,65,3,Yes,Yes,68,Good
1879,Male,17,5,79,71,8,No,No,58,Average
1880,Female,17,5,58,41,4,No,Yes,39,Poor
1881,Female,22,1,53,95,1,No,No,42,Poor
1882,Male,18,2,75,100,2,Yes,Yes,70,Good
1883,Male,20,10,99,99,8,No,No,86,Excellent
1884,Female,20,2,99,91,5,No,No,66,Good
1885,Female,17,3,56,51,3,No,No,48,Poor
1886,Female,22,10,53,71,8,No,Yes,72,Good
1887,Female,19,4,67,96,2,No,No,64,Average
1888,Female,16,10,52,93,10,Yes,Yes,82,Excellent
1889,Male,18,6,93,47,8,Yes,No,72,Good
1890,Female,19,5,69,45,3,No,Yes,47,Poor
1891,Female,21,6,99,81,6,Yes,No,72,Good
1892,Male,19,7,71,85,6,Yes,Yes,73,Good
1893,Male,18,7,88,86,8,No,No,70,Good
1894,Male,21,3,90,68,10,Yes,Yes,72,Good
1895,Male,21,5,70,76,1,Yes,Yes,59,Average
1896,Female,22,10,93,66,5,No,No,74,Good
1897,Female,17,10,70,91,4,Yes,Yes,85,Excellent
1898,Male,17,7,74,100,9,Yes,Yes,74,Good
1899,Female,16,8,62,56,2,Yes,No,65,Good
1900,Female,17,2,73,50,9,Yes,Yes,62,Average
1901,Female,22,8,93,71,1,Yes,Yes,71,Good
1902,Male,18,8,74,48,6,Yes,Yes,67,Good
1903,Male,19,3,76,90,2,Yes,No,62,Average
1904,Female,20,8,65,63,9,No,Yes,59,Average
1905,Female,17,6,94,65,10,Yes,No,81,Excellent
1906,Female,16,2,85,43,0,No,Yes,50,Average
1907,Female,20,10,95,87,0,Yes,No,91,Excellent
1908,Male,18,7,92,63,2,Yes,Yes,69,Good
1909,Female,20,8,71,96,7,Yes,Yes,82,Excellent
1910,Female,17,5,57,60,0,Yes,No,51,Average
1911,Female,19,5,66,79,4,No,No,57,Average
1912,Male,21,8,98,100,2,No,Yes,79,Good
1913,Female,16,4,61,42,7,No,Yes,54,Average
1914,Male,16,8,52,68,5,No,No,68,Good
1915,Male,22,3,57,62,1,Yes,No,44,Poor
1916,Male,21,9,67,76,10,Yes,Yes,86,Excellent
1917,Female,19,2,65,89,7,Yes,No,53,Average
1918,Male,21,2,75,63,9,Yes,No,54,Average
1919,Female,16,8,95,82,7,No,No,72,Good
1920,Female,16,10,78,60,9,Yes,Yes,71,Good
1921,Female,18,1,97,44,8,No,Yes,57,Average
1922,Male,17,4,99,95,6,Yes,Yes,75,Good
1923,Female,19,7,68,81,10,Yes,Yes,76,Good
1924,Female,22,7,97,91,4,Yes,No,76,Good
1925,Male,20,4,81,68,6,No,No,66,Good
1926,Male,22,7,73,79,2,No,No,59,Average
1927,Male,20,6,79,83,3,Yes,No,78,Good
1928,Female,18,8,77,45,7,No,Yes,60,Average
1929,Male,22,4,83,67,4,Yes,Yes,55,Average
1930,Male,20,7,76,46,7,No,No,61,Average
1931,Female,22,9,51,47,10,No,Yes,59,Average
1932,Female,16,2,76,96,4,No,No,67,Good
1933,Male,18,3,63,51,1,No,Yes,48,Poor
1934,Female,16,7,57,40,2,No,No,53,Average
1935,Male,18,10,89,63,10,No,No,75,Good
1936,Female,17,1,62,47,0,Yes,Yes,36,Poor
1937,Female,21,3,91,55,6,Yes,Yes,61,Average
1938,Female,17,8,77,41,1,Yes,Yes,65,Good
1939,Male,19,1,78,77,3,Yes,No,59,Average
1940,Male,18,1,56,80,6,No,No,50,Average
1941,Male,19,7,81,72,9,No,Yes,65,Good
1942,Male,19,10,70,75,1,No,No,76,Good
1943,Female,19,10,91,62,7,No,Yes,75,Good
1944,Female,21,4,80,62,7,Yes,Yes,65,Good
1945,Male,17,5,96,85,6,No,No,80,Excellent
1946,Male,20,4,68,84,1,No,Yes,54,Average
1947,Male,17,10,81,46,6,No,No,68,Good
1948,Male,20,1,51,62,4,No,Yes,37,Poor
1949,Female,22,2,71,67,1,Yes,Yes,49,Poor
1950,Male,18,6,100,62,0,No,Yes,72,Good
1951,Male,21,1,78,91,7,Yes,Yes,58,Average
1952,Female,20,2,60,80,1,Yes,No,48,Poor
1953,Female,21,8,98,72,7,Yes,Yes,84,Excellent
1954,Male,22,3,57,94,3,No,No,48,Poor
1955,Female,22,8,71,58,8,Yes,Yes,70,Good
1956,Female,21,7,73,80,10,Yes,Yes,84,Excellent
1957,Female,22,4,58,91,6,No,No,67,Good
1958,Female,16,8,59,89,0,Yes,Yes,69,Good
1959,Female,19,3,77,43,6,Yes,Yes,46,Poor
1960,Male,19,7,93,84,8,No,No,82,Excellent
1961,Female,22,5,83,79,2,No,No,61,Average
1962,Male,21,6,100,81,6,Yes,No,72,Good
1963,Female,20,6,74,86,2,No,Yes,59,Average
1964,Male,20,6,98,80,2,Yes,Yes,73,Good
1965,Female,22,5,96,67,8,Yes,Yes,75,Good
1966,Male,21,9,72,47,0,Yes,No,62,Average
1967,Female,19,6,65,91,9,Yes,No,75,Good
1968,Male,21,10,93,48,6,Yes,Yes,78,Good
1969,Male,22,6,79,46,2,No,No,48,Poor
1970,Female,16,7,58,70,3,No,Yes,62,Average
1971,Female,20,9,83,89,6,No,No,85,Excellent
1972,Female,21,8,96,66,2,Yes,Yes,81,Excellent
1973,Male,17,9,83,47,3,No,No,58,Average
1974,Female,20,6,57,78,6,Yes,Yes,68,Good
1975,Female,16,9,59,47,5,No,No,60,Average
1976,Female,19,1,100,49,2,No,Yes,50,Average
1977,Male,17,3,97,71,0,Yes,No,55,Average
1978,Female,19,8,86,59,9,No,No,76,Good
1979,Male,22,10,58,88,2,No,No,77,Good
1980,Female,22,6,55,91,9,No,No,67,Good
1981,Male,18,9,52,82,7,No,Yes,67,Good
1982,Male,20,5,85,81,1,Yes,Yes,59,Average
1983,Female,22,8,82,97,0,Yes,Yes,69,Good
1984,Female,22,4,65,93,9,No,Yes,68,Good
1985,Female,20,1,81,95,0,No,No,52,Average
1986,Male,16,9,70,64,4,Yes,Yes,65,Good
1987,Male,18,3,61,56,1,Yes,No,52,Average
1988,Male,16,10,70,51,0,Yes,No,68,Good
1989,Male,18,3,76,97,5,No,No,59,Average
1990,Female,17,4,98,78,9,Yes,No,83,Excellent
1991,Male,16,5,53,60,7,No,Yes,60,Average
1992,Female,19,4,51,57,8,Yes,Yes,49,Poor
1993,Male,20,7,78,45,10,Yes,Yes,70,Good
1994,Female,22,4,84,100,6,No,Yes,63,Average
1995,Female,22,10,68,81,2,Yes,Yes,82,Excellent
1996,Male,20,5,93,64,5,Yes,No,61,Average
1997,Male,21,9,86,44,4,Yes,No,64,Average
1998,Female,21,9,67,96,6,Yes,No,82,Excellent
1999,Female,22,8,67,55,10,No,No,65,Good
2000,Male,20,6,51,98,2,Yes,No,57,Average
2001,Male,21,3,76,75,7,No,Yes,54,Average
2002,Male,22,8,93,47,5,No,No,71,Good
2003,Male,22,1,57,69,5,Yes,No,40,Poor
2004,Female,21,1,98,57,10,No,Yes,53,Average
2005,Male,22,4,64,71,5,Yes,No,66,Good
2006,Male,16,4,90,65,1,No,No,54,Average
2007,Male,21,10,93,83,9,Yes,Yes,86,Excellent
2008,Female,17,5,86,94,3,No,Yes,62,Average
2009,Female,21,9,79,40,6,Yes,No,72,Good
2010,Male,18,2,93,73,7,No,No,70,Good
2011,Female,21,4,53,57,6,No,No,41,Poor
2012,Male,17,6,55,96,9,Yes,Yes,77,Good
2013,Female,17,4,60,61,4,Yes,Yes,45,Poor
2014,Male,19,1,87,91,10,No,No,65,Good
2015,Female,19,4,71,93,0,No,Yes,53,Average
2016,Male,22,2,90,68,9,Yes,Yes,57,Average
2017,Female,19,6,94,44,2,Yes,No,54,Average
2018,Female,20,7,54,46,10,Yes,Yes,62,Average
2019,Female,19,2,89,88,6,Yes,Yes,73,Good
